axel;tabaco;38.333333333333336;2.24531197548
axel;lana;12.666666666666666;1.47631812096
axel;mala;19.333333333333332;1.35022807121
axel;rumbo;33.4;2.18352413177
axel;mapa;27;1.6338160038
axel;puso;27.25;1.71420097351
axel;feo;16.666666666666668;1.59705591202
axel;comadreja;45.55555555555556;2.41351699829
axel;vacuna;23.833333333333332;1.92542099953
axel;virar;24.8;1.84275603294
axel;ala;15.5;1.19904184341
axel;asa;23;1.1698410511
axel;orangutan;22.88888888888889;2.37242102623
axel;habito;33.5;1.99170207977
axel;tasa;41.666666666666664;1.61132693291
axel;ron;29.666666666666668;1.61216378212
axel;hachas;27.5;1.94918012619
axel;rio;20.666666666666668;2.12646389008
axel;oso;23.666666666666668;1.32919001579
axel;ramal;37.8;1.66880202293
axel;pua;27.666666666666668;1.54595518112
axel;comadreja;55.45454545454545;2.93663191795
axel;pan;28.666666666666668;1.47433400154
axel;tio;22;1.54244399071
axel;natillas;30.125;4.30809807777
axel;hipopotamo;25.6;3.16945695877
axel;oca;25.5;1.43876791
axel;habito;35.666666666666664;1.92815709114
axel;baboso;30.5;1.90167212486
axel;oliva;23.5;1.9150660038
axel;tablas;46.166666666666664;1.96825790405
axel;rio;21.666666666666668;1.63076996803
axel;venir;21.8;1.69876503944
axel;vocablo;28.142857142857142;2.14131808281
axel;talla;34;1.81977009773
axel;afroamericanos;53.07142857142857;3.05187797546
axel;ajo;26.333333333333332;1.47431397438
axel;mama;16.666666666666668;1.33584403992
axel;pie;21.333333333333332;3.16698789597
axel;mala;23;1.36622190475
axel;rama;11.333333333333334;1.40232801437
axel;afroamericanos;24.571428571428573;3.85133290291
axel;limbo;23.6;1.8986530304
axel;fabada;27.333333333333332;2.04847002029
axel;quemar;22.9;3.948346138
axel;lama;24.75;1.47672080994
axel;oca;28;1.45106506348
axel;rumbo;22.4;2.02998304367
axel;lata;29.666666666666668;1.73883104324
axel;tabaco;32.5;1.90614295006
axel;habana;30.875;3.54189014435
axel;atado;19.2;4.0604159832
axel;lavavajillas;23.857142857142858;4.01195883751
axel;comadreja;25.444444444444443;4.08360695839
axel;virar;24.6;2.05013489723
axel;fabada;30.8;1.93973898888
axel;spray;22.6;2.35358405113
axel;sal;22;1.55524587631
axel;rata;23.5;5.35509204865
axel;sol;24.666666666666668;1.6653740406
martins;fisga;27;1.78155708313
axel;rinocerontes;39.916666666666664;3.89320802689
martins;lama;39.09090909090909;2.74611902237
axel;habito;33.333333333333336;2.74629020691
axel;flamear;32.714285714285715;2.47999000549
martins;objetos;40.6;5.47436904907
martins;tabaco;34;1.82353401184
axel;comadreja;22.88888888888889;2.36235713959
martins;uva;24.5;1.24185991287
axel;sol;22.666666666666668;1.34873104095
axel;limbo;24.2;1.85027098656
axel;lava;28.75;1.51415300369
axel;pie;21;1.38246297836
axel;danesa;33;1.86617207527
martins;tablas;86.16666666666667;2.87529015541
axel;feo;33.666666666666664;1.96515607834
martins;pie;24.333333333333332;1.27454304695
axel;fabada;29.6;1.94616794586
martins;rana;22.5;1.80904483795
axel;bar;31;1.49824905396
martins;ucranio;48;1.80607008934
axel;baboso;34;1.79410290718
martins;ucranio;32.90909090909091;3.19344091415
axel;oca;24;2.9595708847
martins;tio;33.333333333333336;1.30295300484
martins;sur;37;1.1514480114
axel;danesa;34;1.82603001595
martins;oso;23.666666666666668;1.22898793221
axel;ardor;23.2;1.65973877907
martins;par;24;1.72517514229
axel;ubicuo;24;2.30981898308
martins;rana;46.5;1.2589070797
axel;catre;22.4;1.82897615433
martins;paso;37;1.89495801926
axel;peso;22.5;1.60006904602
martins;flamear;27.333333333333332;2.32313799858
axel;berna;25.6;1.72898411751
martins;tanto;30.2;1.33575510979
axel;ubicado;19;2.08244299889
martins;pabellones;35.333333333333336;2.20805001259
axel;virar;37;2.07364201546
axel;dos;21.5;1.26958990097
martins;dancing;45.5;3.12611198425
axel;lava;22.25;1.52359819412
martins;voz;36.666666666666664;1.83733606339
axel;objetos;25.333333333333332;2.00212788582
martins;fabada;36.333333333333336;1.9168419838
axel;rabano;38.833333333333336;1.77079200745
martins;spray;38.4;1.5765850544
martins;sur;4.5;1.21468186378
axel;ubicado;21.714285714285715;2.20311498642
martins;puso;25.5;3.30326700211
axel;obispal;24.09090909090909;3.07208418846
martins;pan;28.285714285714285;1.90119886398
martins;uva;29.5;1.18669486046
axel;hipopotamo;23.3;3.31740307808
martins;col;40.666666666666664;1.21921491623
axel;mar;19.333333333333332;1.35054588318
martins;natillas;47.125;1.8264811039
axel;ron;28.333333333333332;1.55179286003
martins;rama;25;1.43352198601
axel;ola;19;1.33002901077
martins;res;29.666666666666668;1.40868902206
axel;vibraba;39.42857142857143;2.01219892502
martins;sur;31;1.21684598923
axel;edicto;22;1.88413786888
martins;aduar;12.75;1.54684686661
martins;rata;56;1.50497794151
axel;ubicuo;19.875;3.45228290558
martins;ornitorrinco;49.357142857142854;3.27342891693
axel;agape;27.6;2.10264992714
martins;ubicuo;29.333333333333332;1.93922615051
axel;tos;23;1.43481993675
martins;asa;31.333333333333332;1.8858962059
axel;habito;38.166666666666664;1.84808087349
axel;res;42;1.30691385269
martins;edicto;34.333333333333336;2.48540019989
axel;aduar;25.6;1.78148913383
martins;ubicado;33.42857142857143;1.88661503792
axel;baboso;31.833333333333332;1.8471429348
martins;raya;50.5;1.31208896637
axel;dos;35;1.87236690521
martins;ola;30;1.44800591469
axel;ramal;36;1.60327482224
martins;peso;25;1.39063096046
martins;ala;6;1.11224794388
axel;mala;28.666666666666668;1.45611095428
axel;jabato;24.666666666666668;1.94045591354
axel;mar;25.333333333333332;1.44878196716
axel;paz;22.333333333333332;1.57411408424
martins;extraterritorial;64;6.99413084984
axel;drenaje;48.285714285714285;2.56947207451
martins;berna;34.5;1.6174390316
axel;atado;25;1.92102789879
martins;habana;37.6;1.58336901665
axel;ola;24.333333333333332;1.45622706413
martins;ubicuo;35.25;3.90507102013
martins;babuinos;37.857142857142854;2.09332585335
axel;hipopotamo;28.285714285714285;5.56426405907
martins;mama;36.9;2.39453291893
martins;oca;21.5;1.17750692368
axel;tablas;23.571428571428573;2.92535686493
axel;par;25;1.65129208565
martins;jabato;30.75;1.94585609436
martins;sol;41.666666666666664;1.34759902954
axel;macarrones;41.8;2.43928098679
martins;mes;32;1.23877191544
axel;taza;33.75;1.66554403305
martins;macarrones;63.57142857142857;3.28914093971
axel;afroamericanos;31.428571428571427;3.4227950573
martins;ubicuo;33.166666666666664;2.46672606468
axel;poso;19.5;1.78888702393
martins;drogata;49.714285714285715;1.77767300606
axel;cal;16;1.69924807549
martins;flamear;33.142857142857146;1.76013493538
axel;fabada;34.8;2.17906999588
martins;rata;20.166666666666668;2.18235588074
axel;babuinos;31.142857142857142;2.06678891182
martins;llama;32.2;1.92437195778
axel;spray;24.8;1.85145616531
martins;rana;66.75;2.29642391205
axel;cal;28.333333333333332;1.47783112526
martins;habito;38.333333333333336;1.76254081726
axel;drenaje;24.428571428571427;2.19130587578
martins;mes;30.666666666666668;1.24749207497
axel;llama;33;1.60625100136
martins;murcielago;27;2.27525782585
axel;vocablo;25.714285714285715;2.33342504501
martins;hachas;47.833333333333336;1.89833807945
axel;habana;30.666666666666668;1.88651585579
martins;taza;36.75;1.9202671051
axel;spray;26.6;2.01998496056
martins;cal;27.333333333333332;1.23948502541
axel;ala;27.5;1.24957609177
martins;ala;17.333333333333332;1.12312793732
axel;tapa;25;1.62463617325
axel;dos;14;1.27616405487
martins;baboso;69.85714285714286;2.77169489861
axel;lio;20;1.57102704048
martins;obispal;39.857142857142854;2.01367211342
axel;bar;13;1.31810593605
martins;spray;19.6;1.58882498741
axel;limbo;23;1.87640500069
martins;tabaco;20.666666666666668;1.47402882576
martins;talla;46.6;1.41808104515
axel;tos;37.333333333333336;2.19184923172
martins;mike;28.25;1.42750811577
martins;spray;46;1.48994612694
axel;gabacho;39.666666666666664;2.82516002655
martins;habito;49.875;2.11643981934
axel;tanto;40.57142857142857;2.46510004997
martins;aduar;25.8;1.33734083176
axel;macarrones;43.888888888888886;2.43688392639
axel;sal;30.333333333333332;1.39334893227
martins;fabula;53.5;4.07095217705
axel;ojo;24.666666666666668;1.86316609383
axel;ron;24;1.40873813629
martins;ubicuo;33.666666666666664;2.63693714142
martins;habito;22.833333333333332;1.53526496887
axel;vocablo;38.57142857142857;2.16779613495
martins;vacuna;35.5;1.80325198174
axel;llama;34.4;1.45793819427
axel;raza;29.25;1.69323396683
martins;voz;33;1.75869083405
martins;peso;37;1.34530091286
axel;drogata;24;2.25634407997
martins;mes;35.333333333333336;1.32263898849
axel;fisga;25.6;2.09157109261
martins;gabacho;37.888888888888886;2.82093191147
axel;mes;34.666666666666664;1.55919313431
martins;gacela;48.833333333333336;1.68656110764
axel;jabalis;34.714285714285715;1.9545519352
martins;sal;15.666666666666666;1.44875788689
axel;mama;15;1.37356209755
martins;pez;37.666666666666664;1.36308288574
axel;col;29;1.41070604324
martins;ambos;33;1.46108984947
martins;fabula;48.63636363636363;2.46222805977
axel;rinocerontes;43.95454545454545;5.18625617027
martins;lavavajillas;79.27272727272727;3.16792106628
axel;spray;27;1.76119494438
axel;fabula;35.6;1.94507193565
martins;extraterritorial;62.9375;3.72013616562
axel;col;26.666666666666668;1.3692920208
martins;pan;6;1.21684193611
axel;res;41;1.44902706146
martins;extraterritorial;60.6875;3.16631007195
axel;afroamericanos;23.071428571428573;3.4037129879
martins;voz;29;1.61859798431
axel;mes;25.333333333333332;1.36615514755
martins;virar;26.6;1.8464050293
axel;orfeo;24.4;1.79946613312
martins;poso;28.25;1.29373002052
axel;iberico;24.428571428571427;2.09504103661
martins;objetos;43.42857142857143;1.78235602379
axel;res;40;1.37318491936
martins;rio;34.333333333333336;1.19732499123
martins;ardor;37.6;1.66617703438
axel;puso;24.25;1.69873380661
axel;berna;36.25;1.50303792953
axel;natillas;26.857142857142858;1.9534008503
martins;paz;32.333333333333336;1.38556694984
axel;flagelo;25.714285714285715;2.19951200485
martins;hachas;24.2;1.61560106277
axel;tos;13.5;1.3482940197
martins;mike;34.25;1.40705609322
axel;berna;30.8;1.61319494247
martins;feo;30;1.30987000465
axel;objetos;35.714285714285715;2.0443880558
martins;poso;45.75;1.33359694481
martins;quemar;14;1.4616189003
martins;tapa;18;1.34235405922
axel;electrodomestico;45.25;3.24573493004
martins;mike;23.75;1.33874702454
martins;mio;28.5;1.17403697968
martins;raza;57.25;1.57344603539
axel;extraterritorial;34.44444444444444;5.43799114227
martins;iberico;37;1.62755393982
axel;obispal;26.285714285714285;2.20390915871
martins;poso;40.25;2.17168903351
axel;comadreja;24.5;2.77694010735
martins;objetos;30;3.51778411865
axel;llama;26;1.50294995308
martins;rama;37.5;1.3785610199
axel;sur;22.333333333333332;1.43646097183
martins;puso;26.75;1.39568185806
axel;asa;29;1.3458712101
martins;pan;24.333333333333332;1.04781794548
axel;par;26.666666666666668;1.42216014862
martins;hachas;26.4;1.47833895683
martins;spray;23.2;1.57271099091
axel;pabellones;47.2;2.55301117897
martins;mio;23.5;1.2613940239
martins;rana;56.25;1.40449404716
axel;lavavajillas;65.88235294117646;4.73007893562
martins;murcielago;58.3;2.2335050106
martins;lama;9.666666666666666;1.17386603355
axel;hachas;34.666666666666664;2.03153204918
martins;gacela;50.5;1.72064089775
axel;fabula;45;2.08401703835
martins;taza;43.333333333333336;1.58825302124
axel;tos;25;1.62244391441
martins;res;48;1.15721607208
martins;aduar;22;1.31650614738
axel;vacuna;35.5;1.89158987999
martins;ala;35;1.10497093201
axel;ola;14.5;1.36717987061
martins;tio;32;1.4263689518
axel;ubicuo;29.5;2.22704195976
martins;ubicuo;37.833333333333336;2.3179500103
axel;oca;28.666666666666668;1.43102407455
martins;mama;18;1.11732792854
axel;ola;14;1.24287605286
martins;ucranio;23.428571428571427;1.9040658474
axel;tasa;47;1.69992089272
axel;feo;41.666666666666664;1.60937690735
martins;fabula;41;2.34755587578
martins;mar;33;1.12893295288
axel;rabano;41.333333333333336;1.99409389496
martins;ubicado;38.714285714285715;1.7911939621
axel;dancing;29.714285714285715;2.18544697762
martins;macaco;38.333333333333336;2.15385198593
axel;piso;18.75;1.61961007118
martins;ornitorrinco;41.5;2.66874408722
martins;maja;14.25;1.39471697807
axel;obispal;38.529411764705884;4.31721401215
martins;mes;25.666666666666668;1.17584514618
axel;mama;21.666666666666668;1.27794313431
martins;spray;51.8;1.49115395546
axel;pabellones;34.4;2.35032582283
martins;sed;37.75;1.68701291084
martins;lio;29.333333333333332;1.36102294922
axel;ajo;25.666666666666668;1.61730194092
axel;fabada;45.333333333333336;2.60917901993
martins;vibraba;59;4.22404003143
axel;tasa;42.5;2.00284600258
martins;voz;39.333333333333336;2.4834728241
axel;drenaje;24.285714285714285;2.40229105949
martins;gacela;59.333333333333336;2.16162586212
axel;electrodomestico;41.625;3.3411719799
axel;pie;23.333333333333332;1.37076997757
martins;flamear;39.875;2.73851299286
martins;ambos;25.25;1.40832495689
axel;ucranio;24.285714285714285;2.51712083817
martins;raza;46.75;1.82836389542
axel;uva;26.666666666666668;1.56424212456
martins;mes;30.666666666666668;1.2389998436
axel;baboso;26.5;1.82931399345
martins;gabacho;57.142857142857146;2.52678799629
axel;dos;35.666666666666664;1.45237421989
martins;ambos;16.25;1.68466091156
martins;mio;28;1.35929203033
axel;hipopotamo;24.8;3.15379405022
martins;piso;27.25;1.49933695793
axel;mes;30;1.39964389801
martins;lana;22.5;1.42593002319
axel;babuinos;38.75;2.8111770153
martins;bar;42;1.38500499725
martins;piso;20;1.63867783546
axel;fabula;28.333333333333332;2.21104311943
axel;gacela;25.6;2.16323494911
martins;tablas;71;4.48595380783
martins;pua;27.666666666666668;1.59407401085
martins;venir;39.6;1.55712294579
martins;lapa;24.75;2.28058695793
axel;ubicuo;27.666666666666668;7.82729196548
axel;virar;46.25;1.66062188148
martins;sabados;42.45454545454545;3.72085404396
axel;oliva;26.25;1.6826839447
axel;peso;27.75;1.48987698555
martins;ola;25;2.17607784271
axel;tanto;17.8;2.33940505981
martins;pabellones;38.333333333333336;2.1519100666
axel;raza;29.25;1.90639591217
martins;danesa;35.666666666666664;1.68302989006
martins;mio;28.333333333333332;1.26190400124
martins;mio;23.666666666666668;2.01608300209
axel;rinocerontes;55.142857142857146;3.70104813576
martins;piso;28;1.34830212593
axel;tabaco;36.333333333333336;1.92912507057
martins;lapa;17.75;2.22433209419
martins;rio;42.666666666666664;1.32216906548
axel;mike;41.5;3.11263799667
martins;paso;26;1.48572802544
axel;fabula;25.5;2.49643015862
martins;mike;28;1.36322402954
martins;mas;49.666666666666664;1.16696095467
axel;res;60.333333333333336;1.73135209084
martins;fisga;33.2;1.55685400963
axel;ronco;27.6;1.77818012238
martins;orfeo;64.8;1.73600888252
axel;ubicado;28.571428571428573;2.22340393066
martins;dancing;35.714285714285715;2.03590893745
axel;obesas;23.833333333333332;1.85538196564
martins;mar;40.666666666666664;1.15301585197
martins;lio;28.333333333333332;1.32570004463
axel;drogata;22.571428571428573;2.34028697014
axel;talla;31.4;2.22048091888
martins;vibraba;57;2.79882597923
martins;bar;38;1.20688605309
axel;fabada;43;2.13224506378
martins;drenaje;26.142857142857142;1.84659600258
axel;sed;25.666666666666668;1.50520300865
axel;rio;23;1.6650519371
martins;ubicuo;35.083333333333336;4.47222995758
axel;flagelo;26.90909090909091;4.34105396271
martins;berna;34.25;2.88274502754
axel;mes;23;1.35961079597
martins;mar;34.666666666666664;1.19990110397
axel;hachas;36.666666666666664;1.87947702408
axel;sol;23.666666666666668;1.78227210045
martins;vacuna;72.77777777777777;3.01378202438
axel;ojo;27.666666666666668;1.52426505089
martins;feo;34.333333333333336;1.28252100945
martins;mes;26.5;1.21465492249
axel;oliva;24;2.23231291771
martins;jabalis;47.714285714285715;1.96714401245
martins;iberico;35.714285714285715;1.68917608261
axel;ubicuo;29.166666666666668;2.87042188644
martins;atado;21.4;1.47721099854
axel;raza;24.333333333333332;2.17568302155
martins;mes;40.333333333333336;1.13838911057
martins;lata;37.333333333333336;1.23849105835
axel;objetos;24;2.30737900734
martins;mes;21;1.13114690781
axel;dancing;21.857142857142858;1.93175792694
martins;macaco;26.833333333333332;1.53978896141
axel;extraterritorial;39;3.65498185158
martins;electrodomestico;64.83333333333333;4.52998900414
axel;rama;29.75;1.52908396721
martins;ajo;29.8;1.97165894508
axel;pua;16.4;2.35067200661
martins;quemar;29.714285714285715;1.96655917168
axel;tez;30;1.75347208977
martins;habana;18;1.44540190697
martins;dos;22;1.3124229908
axel;macarrones;43.4;2.63914394379
martins;hachas;20;1.47546887398
axel;ubicado;26;2.2222058773
martins;azote;45.2;1.49852204323
axel;taza;41.5;1.98892498016
martins;ubicado;36.111111111111114;3.31301093102
martins;maja;27.25;1.27411603928
axel;ornitorrinco;27;4.4861600399
martins;lama;25.25;2.13552188873
axel;tio;25.666666666666668;2.03690910339
martins;mas;23;1.18845391273
axel;mapa;17;1.49505186081
martins;mes;22;2.04472613335
axel;lata;29.666666666666668;1.57374501228
martins;col;42.333333333333336;1.30317687988
martins;raya;51.25;1.36680293083
axel;flagelo;28.142857142857142;2.17499899864
martins;raya;21;1.46516609192
axel;dos;29.666666666666668;1.57843589783
martins;natillas;52;2.17110204697
axel;ameba;23.4;2.56377983093
martins;quemar;22.5;1.3910369873
axel;tos;26.666666666666668;1.48918414116
martins;tapa;56.75;1.53890800476
martins;rama;39.25;1.22412490845
axel;habito;30.666666666666668;2.57520794868
martins;par;36.666666666666664;1.1823489666
axel;mama;21.75;1.35212397575
axel;lana;33;1.39760899544
axel;fisga;38.75;3.31164813042
axel;comadreja;34.75;2.11617708206
axel;mike;16.5;1.5806889534
axel;iberico;27.571428571428573;1.99325895309
axel;tio;23.333333333333332;1.53919196129
axel;atado;23.2;1.68972492218
axel;res;44;1.43455815315
axel;macarrones;41.9;2.30639600754
axel;poso;27.5;2.58491802216
axel;venir;28.2;1.64122009277
axel;habana;29.666666666666668;1.71353316307
axel;ambos;41.6;1.770362854
axel;iberico;20.428571428571427;2.1904771328
axel;mapa;9.666666666666666;1.37810301781
axel;rinocerontes;52.5;4.20657515526
axel;habito;22.333333333333332;1.91009902954
axel;natillas;21.285714285714285;2.01724100113
axel;ojo;25.333333333333332;1.46239280701
axel;lio;21.333333333333332;1.54007601738
axel;puso;26.25;1.57132291794
axel;pie;25.333333333333332;1.43520092964
axel;gabacho;43.285714285714285;2.39419698715
axel;maja;28;1.40439796448
axel;cal;29;1.39018988609
axel;murcielago;27.4;2.72643113136
axel;jabalis;23.666666666666668;2.10946202278
martins;paz;34;1.41809010506
axel;mar;29.666666666666668;1.33274483681
martins;bar;36.666666666666664;1.3723051548
martins;spray;30;1.55283498764
martins;rama;36;1.99959993362
martins;lata;59;1.53434801102
martins;obesas;71.16666666666667;1.85869908333
martins;rinocerontes;43.357142857142854;3.08126997948
martins;ubicuo;47.4;3.26759386063
martins;vocablo;49.61538461538461;3.46957206726
martins;llama;19.8;1.44962191582
martins;bar;46;1.29056596756
axel;pabellones;41.7;2.7386701107
martins;drogata;60;4.70583891869
martins;par;44;1.24081397057
axel;pua;24.333333333333332;1.6342189312
martins;aduar;26.4;1.3668718338
axel;rabano;24.833333333333332;1.93669295311
martins;mas;41.666666666666664;1.16379189491
axel;mala;26.25;1.45215010643
martins;paz;47.666666666666664;1.17549395561
axel;voz;20.2;2.02182602882
martins;ubicado;28.428571428571427;1.91357707977
axel;ajo;27.666666666666668;1.44567704201
martins;orfeo;34.2;1.53087306023
axel;habana;40.833333333333336;1.71453213692
martins;pua;27;1.58990693092
martins;mes;60;1.36323094368
axel;fabula;40.166666666666664;2.01381993294
martins;luz;29;1.34150099754
axel;taza;46.5;2.17219901085
martins;habito;23;1.74138307571
axel;llama;14.5;1.65826511383
martins;maja;33.25;1.31581997871
martins;sol;47.333333333333336;1.37947487831
axel;objetos;31.666666666666668;2.34760093689
martins;drogata;62;1.83543586731
martins;catre;45.6;1.56014800072
martins;mala;42.5;1.38971209526
martins;objetos;45.142857142857146;3.61875200272
martins;fisga;41.2;1.58730316162
martins;par;24;1.44216704369
martins;ubicuo;41.166666666666664;2.12817215919
martins;raya;43.5;1.40992498398
martins;atado;37;1.49637985229
martins;drogata;51.714285714285715;1.78845596313
martins;rama;19;1.27205896378
martins;rabano;21.166666666666668;1.718116045
martins;bar;27;1.14237594604
martins;lata;19.666666666666668;1.23728394508
martins;afroamericanos;40.6875;3.59710812569
martins;ardor;28;1.48464012146
martins;voz;30.8;1.56988978386
martins;ala;26.333333333333332;1.10204696655
martins;lama;30;1.24493193626
martins;raya;58.5;1.29444599152
martins;jabato;44.666666666666664;1.6676940918
martins;mes;36;1.12912511826
martins;lapa;24.75;1.21249318123
martins;ronco;25;1.35031199455
martins;ajo;36;1.19839692116
martins;lio;27;1.22660803795
martins;pan;51;2.05749487877
axel;llama;22.75;1.54885792732
axel;talla;31;1.77446508408
axel;mes;22;1.31940412521
axel;pie;25;1.40550708771
axel;paso;28.25;1.5375161171
axel;dos;8;1.34867191315
axel;raza;31.25;1.79842710495
axel;bar;24.666666666666668;1.48050785065
axel;virar;39.25;1.73964715004
axel;rana;11;1.46054792404
axel;ornitorrinco;30.916666666666668;2.82065916061
axel;vacuna;23.666666666666668;1.99381804466
axel;obesas;24.8;1.83226895332
axel;iberico;40.714285714285715;2.12813186646
axel;flamear;14.375;2.97641587257
axel;tasa;40;1.84129500389
axel;venir;24.2;1.81502699852
axel;ojo;25.333333333333332;1.46328210831
axel;mala;4;1.45598483086
axel;pabellones;43.6;2.57031798363
axel;atado;21.2;1.92150807381
axel;jabalis;39.142857142857146;2.05138802528
axel;sur;25.333333333333332;1.54818201065
axel;vocablo;23.285714285714285;2.73087501526
axel;lata;24.666666666666668;3.00175309181
axel;rumbo;33;2.1243429184
axel;piso;21.25;1.6393020153
axel;tablas;31.333333333333332;1.97643995285
axel;venir;31.6;1.64950084686
axel;dos;31;1.37877988815
axel;obesas;26;1.99086093903
axel;ola;31.333333333333332;1.44990587234
axel;rabano;37.5;1.91488814354
axel;poso;20.75;1.57067489624
axel;ucranio;28.142857142857142;2.55258989334
axel;obispal;21.571428571428573;2.13273715973
axel;lata;17.666666666666668;1.58279800415
axel;hachas;31.4;3.18488907814
axel;ronco;40.6;1.87243795395
axel;ron;35.666666666666664;1.76880002022
axel;tablas;31.6;1.86738801003
axel;ronco;24.4;1.72064495087
axel;rama;24.333333333333332;1.53125
axel;pan;23.333333333333332;1.65039300919
axel;ola;18;1.50248813629
axel;comadreja;37.55555555555556;2.51520609856
axel;col;27.666666666666668;1.4643239975
axel;col;21.666666666666668;1.80349612236
axel;ornitorrinco;23.833333333333332;3.16330885887
axel;mio;22.666666666666668;1.54338693619
axel;natillas;36.875;2.19894385338
axel;berna;28.5;1.63745903969
axel;ucranio;29.428571428571427;2.43305706978
axel;taza;46.22222222222222;3.14672207832
axel;drenaje;27;2.75886893272
axel;pabellones;24.7;2.52761697769
axel;mar;32.666666666666664;1.30496001244
axel;ronco;37.2;1.5274541378
axel;hipopotamo;25.928571428571427;5.23588299751
axel;sur;25.666666666666668;1.49421906471
axel;ardor;21.181818181818183;3.35878491402
axel;rio;20;1.67661190033
axel;tez;38.333333333333336;1.76316308975
axel;sed;47.666666666666664;1.49444484711
axel;comadreja;51.27272727272727;2.77858400345
axel;uva;22.5;1.74228096008
axel;rinocerontes;54.09090909090909;2.83551311493
axel;asa;21.5;1.34980201721
axel;objetos;28.714285714285715;2.07930493355
axel;res;48.333333333333336;1.82459306717
axel;rinocerontes;38.083333333333336;3.72578287125
axel;orfeo;26.2;1.8276860714
axel;mes;30;1.29641389847
axel;afroamericanos;34.375;4.65992093086
axel;ubicuo;29.166666666666668;2.56352591515
axel;drogata;39;2.3217318058
axel;poso;23.75;2.92968916893
axel;atado;31.77777777777778;3.25832486153
axel;orangutan;39.333333333333336;2.3022210598
axel;tio;27.666666666666668;1.52285003662
axel;rumbo;24.6;1.93029499054
axel;uva;24;1.60358500481
axel;ojo;22.666666666666668;1.41378688812
axel;afroamericanos;54.92857142857143;2.71657896042
axel;ardor;22;1.49757218361
axel;orangutan;26.11111111111111;2.55052995682
axel;gabacho;26.428571428571427;2.39818382263
axel;col;28;1.45448493958
axel;orangutan;24.11111111111111;2.46362304688
axel;par;26.666666666666668;1.29369807243
axel;ojo;21.666666666666668;1.77325701714
axel;iberico;22.857142857142858;2.53082203865
axel;sur;22.333333333333332;1.9331009388
axel;mapa;27;1.36590099335
axel;ornitorrinco;33.5;4.35912299156
axel;drenaje;24.142857142857142;2.18005204201
axel;rata;23;1.68954396248
axel;ardor;24.4;1.72357296944
axel;catre;24.8;1.79220986366
axel;murcielago;48.6;3.10086798668
axel;murcielago;24.9;3.5009739399
axel;cal;20;1.34359002113
axel;fabada;33.8;1.76470589638
axel;orfeo;22.8;1.74037098885
axel;fisga;29;2.25623893738
axel;rumbo;23.2;1.9841439724
axel;danesa;34.5;2.09872102737
axel;pan;26.666666666666668;1.42501091957
axel;gacela;36.833333333333336;2.13303995132
axel;lata;18;1.66553997993
martins;berna;31.75;1.57833218575
axel;ubicado;25.857142857142858;2.13091802597
martins;rama;21.75;1.32554411888
axel;mio;25;1.43283700943
martins;sed;22;1.69137692451
axel;puso;28.5;1.64245510101
martins;ornitorrinco;32.5;2.43012619019
martins;jabalis;39.5;1.83638286591
axel;ornitorrinco;23.714285714285715;4.35351014137
axel;piso;22;1.60969400406
martins;rinocerontes;58.416666666666664;3.24991202354
axel;atado;26.2;2.8193731308
martins;dos;38;1.48275709152
martins;hachas;25.5;1.53619408607
axel;babuinos;33.375;2.2208070755
martins;cal;44.666666666666664;1.28277111053
axel;paso;14.75;1.42756104469
martins;mala;29.25;1.28879094124
axel;macaco;45.166666666666664;1.97523713112
martins;rinocerontes;37.642857142857146;2.87198495865
axel;tasa;31;1.66350793839
axel;edicto;38;1.96803092957
martins;baboso;39.9;2.66317796707
axel;ala;9;1.12058997154
martins;natillas;54.25;1.82300710678
axel;taza;36.666666666666664;1.8011059761
martins;mapa;19.25;1.65812706947
axel;agape;30.6;1.76042795181
martins;tanto;30.2;1.73760509491
axel;agape;27.6;2.02584886551
axel;virar;28.8;1.85105109215
axel;oliva;23;1.77189993858
martins;ornitorrinco;49.8;5.80807995796
axel;ameba;29.2;1.77173304558
martins;tos;29.333333333333332;1.31627583504
axel;pan;26.666666666666668;1.36915397644
martins;mio;22.6;2.01958703995
martins;dos;36.333333333333336;1.52181696892
axel;lavavajillas;50.90909090909091;2.88030695915
axel;rana;33;1.5508658886
martins;ojo;24.2;2.25026988983
axel;sol;28;1.3664431572
martins;fisga;33.8;1.66322493553
martins;mes;24;1.16360116005
axel;vacuna;42.8;2.63229203224
martins;drogata;38.42857142857143;2.00656819344
axel;lama;31.75;1.78183102608
martins;habana;44.833333333333336;1.52423906326
axel;lama;32.5;1.51444101334
martins;quemar;44.333333333333336;1.57019090652
martins;ala;24;1.17100405693
martins;spray;40.8;1.97732877731
axel;habana;22.125;5.20541882515
axel;lio;23.666666666666668;1.53764390945
axel;tapa;33.5;1.76643109322
martins;ubicado;48.93333333333333;4.21463489532
axel;babuinos;42.125;2.39166307449
axel;taza;42.75;1.70374298096
axel;orfeo;23.428571428571427;2.98516607285
axel;ameba;26;1.61699199677
